,propeller_1 rpm [1/min],propeller_1 shaft_power_in [kW],propeller_1 torque_in [N*m],propeller_1 efficiency [-],propeller_1 advance_ratio [-],motor_1 efficiency [-],motor_1 torque_out [N*m],motor_1 ac_current_rms_in [A],motor_1 ac_voltage_rms_in [V],inverter_1 modulation_index [-],inverter_1 efficiency [-],inverter_1 dc_current_in [A],inverter_1 diode_temperature [degK],inverter_1 IGBT_temperature [degK],inverter_1 casing_temperature [degK],inverter_1 losses_inverter [W],inverter_1 switching_losses_IGBT [W],inverter_1 switching_losses_diode [W],inverter_1 conduction_losses_IGBT [W],inverter_1 conduction_losses_diode [W],dc_bus_1 dc_voltage [V],harness_1 dc_current [A],harness_1 cable_temperature [degK],harness_1 conduction_losses [W],dc_bus_2 dc_voltage [V],dc_dc_converter_1 efficiency [-],dc_dc_converter_1 duty_cycle [-],dc_dc_converter_1 dc_current_in [A],dc_dc_converter_1 dc_current_out [A],battery_pack_1 c_rate [1/h],battery_pack_1 state_of_charge [percent],battery_pack_1 open_circuit_voltage [V],battery_pack_1 internal_resistance [ohm],battery_pack_1 voltage_out [V],thrust [N],altitude [m],time_step [s],true_airspeed [m/s],exterior_temperature [degK]
10,4000.0,197.61508094620663,471.77125443140716,0.5691568666664631,0.485106694345623,0.976132902230881,471.77125443140716,629.6754507511175,321.5099154367758,0.7876664101932876,0.9714137071726974,416.8782436084792,329.5160191959096,334.99561895401695,308.00836500985,5957.509502955008,560.0058797841706,362.06169846601244,53.5885736832314,17.26209855908703,499.91673497427286,416.8782436085308,289.3901471744523,34.71137767915088,500.0,0.9776674320460496,0.5153691435418326,453.44585111743305,416.8782436084792,0.7557430851957218,94.30610741782961,3.969240530510066,0.0033799433637888305,470.1783784799202,2489.485777807383,756.744827586207,29.090909090909122,45.179603466722355,283.23115862068965
11,4000.0,195.73542184245233,467.2838988660544,0.5703484794546121,0.48710465791534924,0.9760163796424087,467.2838988660544,623.6861548545298,321.54829918560176,0.7877592740602235,0.9713180360775276,413.00237146779216,329.2903540854815,334.6986259449492,307.8896067945247,5921.882038357418,556.5361712045336,360.3560268468683,53.005855102939236,17.08228657189527,499.91747898120866,413.00237146782933,289.481740764535,34.08137645676468,500.0,0.9777436263122821,0.5158124153258234,449.99293337030383,413.00237146779216,0.7499882222838397,93.69540593484317,3.9625072370683974,0.0034201806696352354,469.3446399194654,2460.8338077856392,840.8275862068966,29.813664596273327,45.36568047384953,282.68462068965516
12,4000.0,193.86550422480934,462.8197993857169,0.5715405722812925,0.4891147408052582,0.9758972215516148,462.8197993857169,617.7278989708237,321.58756057561584,0.7878542883043738,0.9712209339409209,409.1470791686215,329.0658587521688,334.4036128183394,307.7715749731147,5886.472491934421,553.0903337548204,358.65700830538486,52.42776527710618,16.90364131842537,499.91822265255655,409.14707916876006,289.5634802528916,33.45896284865598,500.0,0.977819468652797,0.5162566462894502,446.5513635943536,409.1470791686215,0.744252272657256,93.07429767622301,3.955760890486128,0.0034602812289116027,468.5105336535737,2432.3815786158193,924.9103448275863,30.57324840764329,45.55288619366305,282.13808275862067
13,4000.0,192.00531212217882,458.3789178622046,0.5727330902033563,0.4911370402199567,0.9757753853161002,458.3789178622046,611.8006322101133,321.6277143019328,0.7879514888907695,0.9711223760439336,405.3123260651818,328.84253112684024,334.1105698622376,307.6542666984475,5851.280009534261,549.6682462790441,356.9646623889238,51.854269281024955,16.726156973384086,499.9189660054032,405.3123260652423,289.6350442472756,32.84407684038483,500.0,0.9778949501763752,0.5167019475638636,443.12133586308244,405.3123260651818,0.7385355597718041,92.44223629817014,3.948999932588441,0.0035002460152389267,467.6758571501245,2404.1285404558503,1008.9931034482759,31.372549019607845,45.74122967915197,281.5915448275862
14,4000.0,190.15482953400092,453.9612160969947,0.5739259767850282,0.4931716543344485,0.9756508273004175,453.9612160969947,605.9043035886394,321.66877541597177,0.7880509126512382,0.9710223371058456,401.4980715067269,328.6203691417245,333.81948742184437,307.5376791379942,5816.303741398271,546.2697882439816,355.27900836667806,51.28533253368007,16.54982775537219,499.9197090605707,401.4980715068326,289.69609052356543,32.23665734033171,500.0,0.9779700615977723,0.5171484377932658,439.70305173559314,401.4980715067269,0.7328384195593218,91.7986323245128,3.9422226989659452,0.003540075853083092,466.84039525200893,2376.074141786129,1093.0758620689655,32.21476510067117,45.93072007368164,281.0450068965517
15,4000.0,188.31404042965843,449.5666558198075,0.5751191740567928,0.4952186823057344,0.9755235028479684,449.5666558198075,600.0388620268685,321.7107593359699,0.7881525973096056,0.970920791268733,397.7042748359613,328.3993707302535,333.53035589904664,307.4218094737221,5781.542842116625,542.8948397359297,353.6000652299266,50.72092079378919,16.374647926458614,499.920451842963,397.70427483602253,289.7462540957163,31.636642108934808,500.0,0.9780447931982149,0.5175962438885772,436.29672112853854,397.7042748359613,0.7271612018808976,91.14284850387806,3.9354274080830374,0.0035797713893456046,466.0039188917195,2348.2178294094633,1177.1586206896552,33.10344827586209,46.12136661207407,280.4984689655172
16,4000.0,186.4829287481165,445.1951986877469,0.5763126224728183,0.49727822428457225,0.975393366251971,445.1951986877469,594.2042563483453,321.75368185786135,0.7882565815077187,0.9708177120815488,393.930895387918,328.1795338269345,333.24316575199344,307.3066549019629,5746.996470588875,539.5432814579012,351.92785169250186,50.16100015596162,16.200611791781206,499.92119438195635,393.9308953877854,289.7851450488846,31.043967677521135,500.0,0.9781191347802529,0.5180455018860022,432.90256331757826,393.930895387918,0.7215042721959637,90.474194525137,3.9286121488558363,0.0036193330599229097,465.16618362613764,2320.55904845355,1261.2413793103449,34.04255319148939,46.313178621703166,279.95193103448275
17,4000.0,184.66147839732696,440.8468062838775,0.5775062608671173,0.4993503814274019,0.9752603707254277,440.8468062838775,588.4004352777946,321.7975591665477,0.7883629048323486,0.9707130724836682,390.1778924883268,327.9608563671955,332.95790749463885,307.1922126332678,5712.663789980345,536.2149947263932,350.2623861910405,49.60553704682812,16.02771369912912,499.9219367118412,390.1778924882923,289.81234609911485,30.458569254496506,500.0,0.9781930756159791,0.5184963579292756,429.52080809101346,390.1778924883268,0.7158680134850225,89.79192098168929,3.92177486642428,0.0036587610502486906,464.3269279592546,2293.0972423711187,1345.3241379310346,35.036496350364985,46.50616552360537,279.40539310344826
18,4000.0,182.84967325371824,436.5214401160078,0.578700026408206,0.5014352559084376,0.9751244683700774,436.5214401160078,582.6273474394957,321.8424078475677,0.7884716078429741,0.9706068447878949,386.4452254521317,327.74333628724133,332.6745716963006,307.07847989226815,5678.543967680458,532.909861468322,348.60368688530923,49.05449822124025,15.855948038538102,499.9226788723246,386.4452254522438,289.8274098360775,29.88038061674872,500.0,0.9782666043873447,0.5189489693984926,426.15169708536894,386.4452254521317,0.7102528284756149,89.09521245275009,3.914913345782203,0.003698055248614323,463.48587141341454,2265.831852941014,1429.4068965517242,36.09022556390977,46.700336833605824,278.85885517241377
19,4000.0,181.04749716163457,432.2190616153505,0.5798938545522869,0.5035329509319288,0.9749856101442805,432.2190616153505,576.8849413554955,321.88824489918665,0.7885827321004821,0.9704990006628985,382.73285358187053,327.52697152390607,332.3931489812143,306.96545391753466,5644.636175260404,529.627764217869,346.9517716584827,48.50785075849669,15.6853092418858,499.9234209091016,382.73285358175184,289.8298555969052,29.30933398424324,500.0,0.978339709117043,0.5194035062136716,422.7954853384165,382.73285358187053,0.7046591422306941,88.38317954199759,3.908025192852258,0.003737215190788128,462.6427123006575,2238.7623202688324,1513.489655172414,37.20930232558146,46.895702163460314,278.3123172413793
20,4000.0,179.2549339327915,427.93963213522335,0.5810876789948748,0.5056435707445939,0.9748437458298018,427.93963213522335,571.1731654438742,321.9350877449214,0.7886963201968049,0.9703895111150685,379.04073616604853,327.31176001450734,332.113630028094,306.8531319614381,5610.939588431451,526.3685861133657,345.30665811743285,47.965562058616136,15.515791782493787,499.92416287450936,379.0407361660456,289.8191659087873,28.745359874687633,500.0,0.9784123770880554,0.5198601523478312,419.4524431041613,379.04073616604853,0.6990874051736022,87.65484967922684,3.9011078124946756,0.003776239994108128,461.7971251342559,2211.888082787877,1597.5724137931036,38.39999999999998,47.09227122201318,277.7657793103448
21,4000.0,177.47196734567686,423.68311294961865,0.5822814316208043,0.5077672206482278,0.9746988239974353,423.68311294961865,565.4919680168357,321.98295424652207,0.7888124157855205,0.9702783464697535,375.3688324773539,327.0976996966961,331.83600556968594,306.74151129000825,5577.45338700249,523.1322108940833,343.66836359296695,47.42759983863454,15.34739017473022,499.92490482827816,375.36883247726234,289.7947824251143,28.188386933907104,500.0,0.9784845947494897,0.5203191075928965,416.1228579850417,375.3688324773539,0.6935380966417362,86.90915644704167,3.8941583828140085,0.003815128278784652,460.94875760589133,2185.208577259558,1681.6551724137933,39.66942148760336,47.29005381637162,277.21924137931035
22,4000.0,175.69858114494744,419.449465251763,0.5834750424525728,0.5099040070124885,0.9745507919714361,419.449465251763,559.8412972787858,322.0318627174268,0.7889310636134313,0.9701654763518686,371.7171017708094,326.88478850830677,331.56026639232624,306.6305891827928,5544.176754837849,519.9185228970248,342.0369051400574,46.89393212894104,15.18009897361836,499.9256468383964,371.7171017706832,289.75610126392013,27.63834173877618,500.0,0.9785563476057232,0.5207805896327742,412.80703745116955,371.7171017708094,0.6880117290852825,86.14492713944747,3.8871738249656382,0.0038538780735902327,460.09722703484937,2158.7232387739236,1765.737931034483,41.025641025640994,47.48905985309643,276.67270344827585
23,4000.0,173.93475904079955,415.23865015261475,0.5846684395969233,0.5120540372878639,0.9743995957927023,415.23865015261475,554.221101324326,322.0818319367118,0.7890523095531358,0.9700508696658405,368.0855032818037,326.6730243872054,331.28640333549663,306.5203629327163,5511.108879814894,516.7274070536744,340.41229953804645,46.3645272696451,15.013912774449715,499.9263889821128,368.0855032817196,289.70246763725686,27.095148566080123,500.0,0.9786276200850792,0.5212448364922868,409.505311834916,368.0855032818037,0.6825088530581933,85.36086818892294,3.8801507674532,0.0038924867023971362,459.2421161708704,2132.4315007499504,1849.8206896551726,42.477876106194685,47.68929933940973,276.12616551724136
24,4000.0,172.18048470833864,411.05062867935885,0.5858615491896073,0.5142174200188213,0.9742451801806601,411.05062867935885,548.6313281362455,322.13288116355733,0.7891762006366054,0.9699344945748699,364.47399622404197,326.46240527113935,331.01440729138307,306.4108298459397,5478.248953781918,513.5587488867541,338.794563290846,45.839353906981415,14.848826212404893,499.92713134710186,364.47399622401406,289.633169634698,26.558729121244593,500.0,0.9786983953832067,0.5217121094495659,406.2180379138724,364.47399622404197,0.6770300631897873,84.55554800832329,3.8730855036308007,0.003930950647096278,458.38296819969725,2106.3327949359696,1933.9034482758623,44.03669724770634,47.890782384419566,275.57962758620687
25,4000.0,170.43574178689215,406.8853617737669,0.5870542953382769,0.5163942648571445,0.9740874884937945,406.8853617737669,543.0719255833317,322.1850301522525,0.7893027850897668,0.9698163184794762,360.8825397872823,326.2529290975814,330.7442692044293,306.3019872417176,5445.5961725152865,510.4124345068847,337.1837126270835,45.31838098973455,14.684833962178248,499.927874032826,360.8825397873688,289.54743099178677,26.02900221836429,500.0,0.9787686552749535,0.5221826965245822,402.9456032277189,360.8825397872823,0.6715760053795315,83.72737667720429,3.86597394075579,0.003969265381225455,457.5192807570596,2080.426551409597,2017.9862068965517,45.714285714285666,48.09351920036206,275.0330896551724
26,4000.0,168.7005138793291,402.7428102905718,0.5882466000633911,0.5185846825754598,0.9739264626887735,402.7428102905718,537.5428414182009,322.23829916776197,0.7894321123680803,0.9696963079953029,357.3110931349699,326.04459380357594,330.4759800708934,306.19383245225663,5413.14973567699,507.28835060926775,335.57976350024967,44.80157776570079,14.521930737613376,499.9286171521371,357.31109313504976,289.44440263267046,25.505883400978036,500.0,0.9788383798866446,0.5226569166901822,399.6884313188157,357.3110931349699,0.6661473855313594,82.87458174973821,3.858811538444268,0.004007425167053219,456.650498698724,2054.712198577846,2102.0689655172414,47.52475247524751,48.29752010386115,274.4865517241379
27,4000.0,166.97478455138034,398.6229349958464,0.589438383237055,0.5207887850809535,0.9737620432781079,398.6229349958464,532.0440232751345,322.29270900187777,0.7895642331930882,0.9695744289301514,353.7596154017286,325.83739732558683,330.2095309384077,306.0863628225751,5380.908846772535,504.1863844703752,333.9827315888454,44.28891377818432,14.360111291350957,499.92936083316874,353.7596154016642,289.3231527223154,24.989284490519207,500.0,0.9789075474181382,0.5231351249976588,396.44698814588264,353.7596154017286,0.6607449802431378,81.9951792605879,3.851593233712844,0.004045422806773235,455.7760052954536,2029.1891631773408,2186.151724137931,49.48453608247428,48.50279551720614,273.94001379310345
28,4000.0,165.25853733084955,394.5256965651183,0.5906295625197767,0.5230066854292885,0.9735941692862728,394.5256965651183,526.5754186675628,322.34828098998764,0.7896991995899006,0.9694506462602055,350.2280656904488,325.6313375993341,329.9449129055249,305.9795757103569,5348.872713107081,501.10642394445097,332.39263229642336,43.78035886249203,14.199370414480514,499.93010522158716,350.22806569027784,289.1826548933118,24.479113045381283,500.0,0.9789761338005577,0.5236177188716011,393.22179000204403,350.2280656904488,0.6553696500034067,81.08693873791692,3.844313348872772,0.004083249335673525,454.89511141353984,2003.8568702735352,2270.2344827586207,51.61290322580646,48.70935596964774,273.39347586206895
29,4000.0,163.55175570688849,390.45105558164107,0.5918200532949486,0.525238497838716,0.973422778204244,390.45105558164107,521.1369749857571,322.4050370284799,0.7898370649255367,0.9693249241054244,346.7164030692903,325.42641255963963,329.68211712127624,305.87346848581035,5317.040545743105,498.0483574601382,330.8094807516865,43.27588314247741,14.039702936215498,499.9308504832862,346.71640306918,289.0217742193293,23.975271708988302,500.0,0.9790441122707176,0.5241051459159015,390.01341338346754,346.7164030692903,0.6500223556391125,80.14734067339592,3.8369654772688397,0.004120893641386849,454.00704209119067,1978.714743260704,2354.3172413793104,53.932584269662925,48.917212098712426,272.84693793103446
30,4000.0,161.85442312922876,386.3989725345593,0.5930097686010212,0.527484337704391,0.9732478059423709,386.3989725345593,515.7286394943815,322.4629995928173,0.7899778839480186,0.969197225704063,343.2245865683145,325.22262014027035,329.4211347847259,305.7680385315252,5285.411559457564,495.01207401703493,329.2332918085432,42.77545702709744,13.881103723585172,499.931596807637,343.2245865681979,288.839250383213,23.47765741873809,500.0,0.9791114528364416,0.524597913695565,386.8225074154026,343.2245865683145,0.6447041790256709,79.17352441026615,3.8295423400638864,0.004158341988215573,453.11091970937713,1953.762203861617,2438.4,53.932584269662925,49.12637465153561,272.30039999999997
31,4000.0,158.42501605020402,378.2118662070424,0.7081380305456931,0.8285612025769507,0.9728799137425095,378.2118662070424,504.80126776771755,322.5849382006746,0.790274306823767,0.9689307461079008,336.1707575030262,324.81085761430563,328.8949183721366,305.555293659763,5221.588097928896,488.89212620859075,326.0431682865653,41.76817361856341,13.561214874429924,499.93305519111817,336.1707575028341,288.6429165589208,22.504887112686752,500.0,0.9792822354154446,0.5250345208333115,379.4703689754731,336.1707575030262,0.6324506149591218,78.20767545292432,3.822368640881274,0.004193939602864404,452.31833367151364,1453.8243480124572,2438.4,45.58152610570528,77.16666666666667,272.30039999999997
32,4000.0,158.42501605020402,378.2118662070424,0.7081380305456931,0.8285612025769507,0.9728799137425095,378.2118662070424,504.80126776771755,322.5849382006746,0.7902742350711178,0.9689307460872304,336.1707269877042,324.8108577429438,328.8949183198548,305.55529367171397,5221.588101514199,488.89212620859075,326.0431682865653,41.76817215813812,13.56121693240564,499.93310058235005,336.17072698747614,288.47346605106515,22.489625866422333,500.0,0.9792570386721801,0.5254488446101863,380.111140046584,336.1707269877042,0.6335185667443067,77.40689589135965,3.8165600402085413,0.004222309495633111,451.56741732096646,1453.8243480124572,2438.4,45.58152610570528,77.16666666666667,272.30039999999997
33,4000.0,158.42501605020414,378.2118662070427,0.7081380305456928,0.8285612025769507,0.9728799137425096,378.2118662070427,504.80126776771795,322.5849382006746,0.7902741647925715,0.9689307460669848,336.1706970992958,324.81085786893925,328.8949182686472,305.55529368341945,5221.588105025846,488.8921262085909,326.0431682865654,41.768170727716154,13.561218948101855,499.9331450410622,336.17069709924897,288.307496712991,22.47467815067011,500.0,0.9792322546045237,0.5258554424935651,380.7410891264246,336.1706970992958,0.6345684818773744,76.60476413890119,3.8108650458887032,0.004249706676493587,450.8316537127404,1453.8243480124574,2438.4,45.58152610570551,77.16666666666667,272.30039999999997
34,4000.0,158.42501605020402,378.2118662070424,0.7081380305456931,0.8285612025769507,0.9728799137425095,378.2118662070424,504.80126776771755,322.5849382006746,0.7902740959578429,0.9689307460471552,336.1706678249215,324.81085799234626,328.89491821849157,305.5552936948845,5221.588108465346,488.89212620859075,326.0431682865653,41.76816932668105,13.561220922387143,499.93318858641254,336.17066782470005,288.1449370280297,22.460037524008296,500.0,0.9792078798051896,0.5262544200687571,381.36031953515135,336.1706678249215,0.6356005325585856,75.8013030327192,3.8052815824974022,0.004276143106629938,450.11078469359853,1453.8243480124572,2438.4,45.58152610570528,77.16666666666667,272.30039999999997
35,4000.0,158.42501605020402,378.2118662070424,0.7081380305456931,0.8285612025769507,0.9728799137425095,378.2118662070424,504.80126776771755,322.5849382006746,0.7902740285372695,0.9689307460277328,336.1706391519663,324.81085811321793,328.8949181693663,305.55529370611396,5221.588111834185,488.89212620859075,326.0431682865653,41.768167954429124,13.561222856112309,499.93323123716533,336.17063915175646,287.98571694873885,22.445697677502995,500.0,0.9791839102454821,0.5266458914462555,381.96894986849645,336.1706391519663,0.6366149164474941,74.99653519195199,3.799807478077378,0.004301631037598574,449.40453940867235,1453.8243480124572,2438.4,45.58152610570528,77.16666666666667,272.30039999999997
36,4000.0,158.42501605020402,378.2118662070424,0.7081380305456931,0.8285612025769507,0.9728799137425095,378.2118662070424,504.80126776771755,322.5849382006746,0.7902739625017982,0.9689307460087095,336.1706110680741,324.81085823160635,328.89491812125027,305.5552937171127,5221.588115133814,488.89212620859075,326.0431682865653,41.76816661036903,13.561224750110624,499.9332730116994,336.1706110677905,287.8297678667199,22.431652431731262,500.0,0.9791603412653411,0.5270299793555911,382.56711422245087,336.1706110680741,0.6376118570374181,74.19048298547052,3.794440463021391,0.004326183007079244,448.71263416810086,1453.8243480124572,2438.4,45.58152610570551,77.16666666666667,272.30039999999997
37,4000.0,158.42501605020414,378.2118662070427,0.7081380305456928,0.8285612025769507,0.9728799137425096,378.2118662070427,504.80126776771795,322.5849382006746,0.7902738978229726,0.9689307459900771,336.17058356114273,324.8108583475626,328.8949180741228,305.5552937278855,5221.588118365657,488.8921262085909,326.0431682865654,41.7681652939216,13.561226605198266,499.9333139280159,336.1705835608549,287.6770225830541,22.417895734283626,500.0,0.9791371675638335,0.527406815235478,383.1549624079231,336.17058356114273,0.6385916040132051,73.3831684991689,3.7891781689685264,0.004349811834422169,448.0347723166249,1453.8243480124574,2438.4,45.58152610570505,77.16666666666667,272.30039999999997
38,4000.0,158.42501605020402,378.2118662070424,0.7081380305456931,0.8285612025769507,0.9728799137425095,378.2118662070424,504.80126776771755,322.5849382006746,0.7902738344729212,0.9689307459718274,336.1705566193191,324.8108584611366,328.8949180279635,305.555293738437,5221.588121531101,488.89212620859075,326.0431682865653,41.76816400451945,13.561228422174624,499.9333540037462,336.1705566189531,287.52741527934637,22.40442165705885,500.0,0.9791143831900714,0.5277765393204675,383.73266015573137,336.1705566193191,0.6395544335928857,72.5746135028019,3.7840181277120286,0.004372530616002747,447.37064410587897,1453.8243480124572,2438.4,45.58152610570551,77.16666666666667,272.30039999999997
39,4000.0,158.42501605020402,378.2118662070424,0.7081380305456931,0.8285612025769507,0.9728799137425095,378.2118662070424,504.80126776771755,322.5849382006746,0.7902737724243453,0.9689307459539525,336.17053023099345,324.81085857237736,328.89491798275253,305.5552937487717,5221.588124631515,488.89212620859075,326.0431682865653,41.76816274160706,13.561230201822683,499.93339325615955,336.1705302305118,287.38088148936436,22.391224393772795,500.0,0.9790919815345426,0.528139300724402,384.3003893124459,336.17053023099345,0.6405006488540764,71.76483941638985,3.7789577701157273,0.0043943527203961176,446.71992656898954,1453.8243480124572,2438.4,45.58152610570528,77.16666666666667,272.30039999999997
40,4000.0,158.42501605020402,378.2118662070424,0.7081380305456931,0.8285612025769507,0.9728799137425095,378.2118662070424,504.80126776771755,322.5849382006746,0.7902737116505063,0.968930745936445,336.17050438479424,324.8108586813327,328.8949179384703,305.5552937588941,5221.588127668233,488.89212620859075,326.0431682865653,41.76816150464015,13.561231944909334,499.9334317021702,336.17050438435405,287.23735807125973,22.378298257453004,500.0,0.9790699553208237,0.5284952575209689,384.85834802765424,336.17050438479424,0.6414305800460904,70.95386727621032,3.7739944250367037,0.004415291783384451,446.0822833971508,1453.8243480124572,2438.4,45.58152610570528,77.16666666666667,272.30039999999997
41,4000.0,158.42501605020402,378.2118662070424,0.7081380305456931,0.8285612025769507,0.9728799137425095,378.2118662070424,504.80126776771755,322.5849382006746,0.7902736521252156,0.9689307459192971,336.170479069584,324.8108587880497,328.89491789509793,305.55529376880855,5221.588130642565,488.89212620859075,326.0431682865653,41.76816029308573,13.561233652185706,499.93346935834506,336.17047906918543,287.09678318036066,22.365637677920006,500.0,0.9790482965976534,0.528844576821709,385.4067509333411,336.170479069584,0.6423445848889018,70.14171770039452,3.7691253182509445,0.00443536170281055,445.4573648177358,1453.8243480124572,2438.4,45.58152610570551,77.16666666666667,272.30039999999997
42,4000.0,158.42501605020402,378.2118662070424,0.7081380305456931,0.8285612025769507,0.9728799137425095,378.2118662070424,504.80126776771755,322.5849382006746,0.7902735938228224,0.9689307459025016,336.1704542744535,324.8108588925743,328.8949178526165,305.5552937785193,5221.5881335557915,488.89212620859075,326.0431682865653,41.76815910642167,13.561235324387509,499.93350624091073,336.1704542737612,286.95909624252226,22.35323719940964,500.0,0.9790269967313299,0.5291874348518599,385.94582931615855,336.1704542744535,0.6432430488602643,69.3284108541453,3.764347571378824,0.00445457663329194,444.8448074735059,1453.8243480124572,2438.4,45.58152610570551,77.16666666666667,272.30039999999997
43,4000.0,158.42501605020402,378.2118662070424,0.7081380305456931,0.8285612025769507,0.9728799137425095,378.2118662070424,504.80126776771755,322.5849382006746,0.790273536718203,0.9689307458860509,336.170429988718,324.8108589949515,328.89491781100793,305.55529378803055,5221.588136409168,488.89212620859075,326.0431682865653,41.76815794413662,13.561236962235329,499.9335423657602,336.17042998803515,286.8242379280253,22.341091478375162,500.0,0.9790060463983966,0.5295240170244662,386.4758312834898,336.170429988718,0.644126385472483,68.51396641459148,3.7596582008067387,0.004472950980810218,444.2442343024129,1453.8243480124572,2438.4,45.58152610570505,77.16666666666667,272.30039999999997
44,4000.0,158.42501605020402,378.2118662070424,0.7081380305456931,0.8285612025769507,0.9728799137425095,378.2118662070424,504.80126776771755,322.5849382006746,0.7902734807867499,0.9689307458699383,336.17040620191256,324.81085909522545,328.8949177702541,305.5552937973464,5221.588139203925,488.89212620859075,326.0431682865653,41.768156805729745,13.561238566434941,499.9335777484602,336.17040620128324,286.6921501260117,22.32919528093534,500.0,0.9789854355785748,0.529854518013212,386.9970219242778,336.17040620191256,0.6449950365404631,67.69840353529182,3.755054116601121,0.004490499397191005,443.65525441747184,1453.8243480124572,2438.4,45.58152610570551,77.16666666666667,272.30039999999997
45,4000.0,158.42501605020402,378.2118662070424,0.7081380305456931,0.8285612025769507,0.9728799137425095,378.2118662070424,504.80126776771755,322.5849382006746,0.7902734260043609,0.9689307458541568,336.17038290378684,324.81085919343934,328.89491773033745,305.55529380647084,5221.588141941265,488.89212620859075,326.0431682865653,41.76815569071048,13.561240137677641,499.9336124042576,336.17038290296534,286.5627759194436,22.317543480734077,500.0,0.9789651535478943,0.5301791418244888,387.5096834657341,336.17038290378684,0.6458494724428901,66.8817408103996,3.7505321214107257,0.00450723677449038,443.0774629861355,1453.8243480124572,2438.4,45.58152610570505,77.16666666666667,272.30039999999997
46,4000.0,158.42501605020402,378.2118662070424,0.7081380305456931,0.8285612025769507,0.9728799137425095,378.2118662070424,504.80126776771755,322.5849382006746,0.7902733723474293,0.9689307458386995,336.1703600843015,324.8108592896355,328.894917691241,305.5552938154079,5221.58814462237,488.89212620859075,326.0431682865653,41.76815459859833,13.5612416766405,499.93364634808586,336.17036008346554,286.43605956057775,22.306131056829937,500.0,0.9789451888719749,0.5304981018692352,388.01411542712594,336.1703600843015,0.6466901923785432,66.06399623849651,3.7460889093524328,0.004523178239304145,442.51044110852064,1453.8243480124572,2438.4,45.58152610570551,77.16666666666667,272.30039999999997
