96,,95,,94,,93,,90,,86,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
2019.148936170213,222.42990654205607,3142.553191489362,278.50467289719626,3585.1063829787236,370.0934579439252,4478.723404255318,478.50467289719626,4478.723404255318,547.6635514018691,4478.723404255318,572.8971962616822
2129.787234042553,223.3644859813084,3019.148936170213,290.65420560747657,3436.1702127659573,380.3738317757009,2631.914893617021,485.9813084112149,1304.2553191489362,549.5327102803737,1010.6382978723404,573.8317757009345
2125.5319148936173,242.0560747663551,2836.170212765958,298.13084112149534,3282.978723404255,388.78504672897196,1836.1702127659578,486.91588785046724,1104.2553191489362,539.252336448598,836.1702127659576,557.0093457943925
2027.6595744680849,244.85981308411215,2653.1914893617018,299.99999999999994,3108.5106382978724,395.3271028037383,1551.063829787234,476.63551401869154,1002.1276595744682,516.8224299065421,742.5531914893618,538.3177570093458
1972.3404255319147,244.85981308411215,2508.510638297872,305.607476635514,2934.0425531914893,399.06542056074767,1419.148936170213,464.48598130841117,912.7659574468084,488.7850467289719,648.936170212766,512.1495327102804
1946.8085106382978,229.90654205607473,2338.2978723404253,307.4766355140187,2772.340425531915,400,1223.4042553191491,447.66355140186914,827.6595744680849,455.14018691588785,529.7872340425532,462.6168224299065
,,2185.1063829787236,310.28037383177565,2529.787234042553,407.47663551401865,1095.7446808510638,429.9065420560747,746.8085106382978,412.14953271028037,414.89361702127655,405.607476635514
,,1708.5106382978724,314.01869158878503,2393.617021276596,408.411214953271,985.1063829787233,400,665.9574468085107,361.68224299065423,329.7872340425531,345.7943925233645
,,1593.6170212765958,314.01869158878503,1853.1914893617022,409.3457943925233,904.2553191489362,354.20560747663546,610.6382978723403,315.8878504672897,278.7234042553191,295.3271028037383
,,1436.1702127659573,311.214953271028,1576.595744680851,403.73831775700927,887.2340425531916,315.8878504672897,563.8297872340427,268.22429906542055,244.6808510638299,245.79439252336448
,,1342.5531914893616,298.13084112149534,1359.5744680851064,397.19626168224295,865.9574468085107,278.50467289719626,559.5744680851063,225.23364485981307,240.42553191489355,200
,,1359.5744680851064,268.22429906542055,1185.1063829787233,384.11214953271025,861.7021276595744,230.84112149532706,542.5531914893618,195.32710280373828,223.404255319149,145.79439252336442
,,1440.4255319148936,246.7289719626168,1082.9787234042553,370.0934579439252,878.7234042553193,184.1121495327103,585.1063829787233,157.9439252336449,329.7872340425531,96.26168224299067
,,1529.787234042553,223.3644859813084,1053.1914893617022,340.1869158878505,1040.4255319148936,158.8785046728973,687.2340425531916,130.84112149532712,461.70212765957444,76.63551401869165
,,1627.659574468085,208.41121495327099,1112.7659574468084,302.803738317757,1265.9574468085104,148.59813084112147,882.9787234042553,114.95327102803742,644.6808510638298,66.35514018691583
,,1725.5319148936169,195.32710280373828,1159.5744680851064,280.3738317757009,1534.0425531914893,142.0560747663551,1117.0212765957447,109.34579439252332,904.2553191489362,53.27102803738319
,,1900,185.04672897196258,1261.7021276595744,243.92523364485982,1776.595744680851,140.18691588785043,1334.0425531914893,107.47663551401865,1134.0425531914893,51.401869158878526
,,2082.9787234042556,185.04672897196258,1376.595744680851,215.88785046728975,2036.1702127659573,142.0560747663551,1538.2978723404253,102.80373831775694,1431.9148936170213,48.598130841121474
,,2287.2340425531916,186.91588785046724,1474.4680851063831,191.58878504672896,2257.446808510638,142.0560747663551,2146.8085106382982,104.67289719626172,2087.234042553191,45.794392523364536
,,2461.7021276595747,190.65420560747668,1661.7021276595742,169.15887850467288,2465.9574468085107,142.0560747663551,2393.617021276596,103.73831775700933,2329.7872340425533,45.794392523364536
,,2670.212765957447,201.86915887850466,1810.6382978723404,159.81308411214945,2814.893617021277,142.0560747663551,2602.127659574468,105.60747663551399,2606.3829787234044,49.53271028037386
,,2857.4468085106387,211.21495327102804,2002.127659574468,159.81308411214945,3023.404255319149,146.7289719626168,2840.4255319148933,105.60747663551399,2929.787234042553,53.27102803738319
,,3053.1914893617018,229.90654205607473,2236.1702127659573,162.6168224299065,3270.2127659574467,151.40186915887853,3117.0212765957444,105.60747663551399,3163.8297872340427,58.87850467289718
,,3193.617021276596,253.2710280373832,2474.468085106383,169.15887850467288,3431.9148936170213,160.74766355140184,3393.6170212765956,121.49532710280369,3363.829787234042,70.09345794392527
,,,,2640.425531914894,175.70093457943926,3653.1914893617018,177.57009345794393,3670.212765957447,142.0560747663551,3661.702127659574,98.13084112149522
,,,,2870.2127659574467,185.98130841121497,3827.6595744680853,201.86915887850466,3882.978723404255,171.02803738317755,3874.468085106383,123.36448598130835
,,,,3159.574468085106,208.41121495327099,3963.8297872340427,228.03738317757006,4074.468085106383,198.13084112149528,4057.446808510638,150.46728971962614
,,,,3423.4042553191493,228.9719626168224,4146.808510638298,270.0934579439252,4257.446808510638,234.57943925233644,4206.3829787234035,175.70093457943926
,,,,3665.9574468085107,252.3364485981308,4321.276595744681,308.41121495327104,4487.234042553191,299.06542056074767,4338.297872340426,206.54205607476632
,,,,3785.1063829787236,276.6355140186916,4495.744680851064,359.8130841121495,,,4482.978723404255,249.5327102803738
,,,,3882.978723404255,313.0841121495327,,,,,,
,,,,3831.9148936170213,338.31775700934577,,,,,,
,,,,3717.021276595745,357.94392523364485,,,,,,
