94,,93,,92,,90,,85,
X,Y,X,Y,X,Y,X,Y,X,Y
5649.390243902439,90.92526690391463,4155.487804878048,135.23131672597867,4780.487804878048,285.2313167259787,3423.780487804878,299.11032028469754,2036.5853658536585,315.65836298932385
4932.926829268292,119.21708185053382,4262.195121951219,158.18505338078293,4048.780487804878,284.69750889679716,2935.975609756097,258.0071174377224,1777.439024390244,285.2313167259787
4673.780487804879,152.846975088968,4475.609756097561,184.8754448398577,4048.780487804878,249.46619217081852,2600.609756097561,220.10676156583634,1411.5853658536585,229.71530249110322
4719.512195121952,179.00355871886126,4506.09756097561,208.89679715302495,3560.975609756097,193.9501779359431,2249.9999999999995,173.6654804270463,1213.4146341463415,179.00355871886126
4978.658536585366,204.62633451957296,4384.1463414634145,239.32384341637012,3301.8292682926835,161.92170818505343,2067.0731707317077,139.5017793594306,954.268292682927,126.69039145907476
5893.292682926829,193.41637010676158,4795.7317073170725,251.06761565836302,3164.634146341464,124.02135231316731,1960.3658536585367,93.06049822064057,817.0731707317077,84.51957295373671
6518.292682926829,175.80071174377227,5557.926829268292,239.32384341637012,3439.024390243903,95.19572953736656,2783.5365853658536,71.70818505338087,1335.3658536585363,52.491103202847
6945.121951219511,160.32028469750892,6198.170731707318,217.43772241992883,4125,83.9857651245552,3820.1219512195125,65.83629893238441,2814.024390243903,46.08540925266908
7615.8536585365855,142.1708185053381,6990.853658536584,195.55160142348757,4750,77.58007117437728,5588.41463414634,57.82918149466195,4155.487804878048,45.01779359430611
7920.7317073170725,124.02135231316731,7737.804878048781,173.6654804270463,5923.780487804877,68.50533807829186,7250,57.29537366548044,5878.048780487805,42.348754448398665
7829.268292682926,101.06761565836302,8225.60975609756,157.11743772241994,7097.5609756097565,69.57295373665488,8439.024390243903,57.29537366548044,8134.146341463413,43.416370106761576
7341.463414634147,94.6619217081851,8804.878048780487,142.70462633451962,8408.536585365853,72.24199288256233,9780.48780487805,59.964412811387945,9810.975609756097,43.95017793594309
6838.414634146342,90.39145907473312,9307.926829268292,122.95373665480429,9414.634146341465,73.3096085409253,,,,
6259.1463414634145,89.85765124555161,9582.317073170732,91.9928825622776,,,,,,
,,8957.31707317073,80.78291814946618,,,,,,
,,7585.365853658535,78.64768683274025,,,,,,
,,6685.9756097560985,76.51245551601426,,,,,,
,,5756.09756097561,76.51245551601426,,,,,,
,,4978.658536585366,91.45907473309614,,,,,,
,,4506.09756097561,111.20996441281142,,,,,,
