96,,95,,94,,90,,86,
X,Y,X,Y,X,Y,X,Y,X,Y
4270.65527065527,72.15189873417721,4840.455840455841,99.24050632911393,5980.056980056981,127.08860759493669,5985.7549857549875,139.2405063291139,5991.452991452992,145.82278481012656
4173.789173789175,80.25316455696202,4623.931623931625,103.29113924050631,2407.407407407408,128.60759493670884,4834.7578347578365,144.81012658227846,3626.7806267806277,156.2025316455696
3962.962962962963,83.79746835443036,4327.6353276353275,105.06329113924049,1695.1566951566956,119.74683544303797,1735.0427350427353,145.56962025316454,1364.6723646723647,156.70886075949366
3638.176638176639,86.83544303797467,4071.225071225072,107.0886075949367,1319.0883190883192,107.34177215189872,1370.3703703703704,140.25316455696202,1062.6780626780626,149.62025316455694
3455.8404558404563,87.84810126582278,3735.042735042736,108.35443037974682,1188.034188034188,93.16455696202532,1216.5242165242164,130.126582278481,891.7378917378917,141.01265822784808
3193.732193732194,87.84810126582278,3410.256410256411,110.37974683544302,1131.054131054131,78.9873417721519,1091.1680911680912,120.25316455696202,743.5897435897436,130.63291139240505
2903.1339031339035,90.12658227848101,3022.792022792023,110.63291139240505,1125.3561253561254,68.86075949367088,965.8119658119658,108.35443037974682,623.9316239316238,119.24050632911391
2589.74358974359,90.12658227848101,2760.683760683761,111.1392405063291,1113.9601139601139,55.443037974683534,886.0398860398859,97.97468354430379,538.4615384615383,107.0886075949367
2276.3532763532767,90.37974683544303,2458.6894586894587,111.1392405063291,1182.3361823361822,45.063291139240505,800.5698005698005,85.31645569620252,447.2934472934471,95.18987341772151
1985.7549857549861,90.37974683544303,2190.8831908831908,109.62025316455696,1461.5384615384614,38.98734177215189,743.5897435897436,72.91139240506328,378.91737891737876,83.54430379746834
1769.230769230769,86.58227848101265,1968.6609686609686,108.60759493670885,1803.4188034188037,37.2151898734177,732.1937321937321,65.06329113924049,333.33333333333314,69.36708860759494
1797.7207977207977,78.2278481012658,1632.4786324786328,105.56962025316454,2185.185185185185,35.189873417721515,794.8717948717947,52.15189873417722,304.8433048433046,56.20253164556962
1888.8888888888887,69.62025316455696,1461.5384615384614,100.75949367088606,2487.1794871794873,35.44303797468356,908.831908831909,41.01265822784811,287.74928774928765,44.0506329113924
2031.3390313390314,62.78481012658227,1381.766381766382,94.68354430379746,2840.4558404558406,35.44303797468356,1062.6780626780626,35.9493670886076,327.63532763532737,31.392405063291136
2150.997150997151,56.45569620253164,1455.840455840456,81.77215189873417,3182.3361823361824,35.69620253164558,1222.2222222222222,31.898734177215175,492.87749287749284,21.265822784810126
2327.635327635328,51.8987341772152,1564.1025641025644,71.89873417721519,3512.820512820513,35.69620253164558,1512.8205128205132,29.113924050632903,817.6638176638176,15.443037974683534
2498.575498575499,48.860759493670884,1752.1367521367524,61.265822784810126,3888.88888888889,36.45569620253167,1820.5128205128203,26.32911392405063,1119.6581196581196,13.41772151898735
2732.1937321937326,47.84810126582278,1877.4928774928776,54.43037974683543,4247.863247863248,37.2151898734177,2213.675213675214,26.075949367088583,1512.8205128205132,11.645569620253156
3062.678062678063,49.62025316455697,2065.5270655270656,46.32911392405063,4584.045584045585,41.01265822784811,2669.51566951567,25.569620253164572,1962.962962962963,11.392405063291136
3353.276353276354,51.8987341772152,2413.1054131054134,40.25316455696202,4846.153846153848,45.56962025316457,3011.396011396012,25.822784810126564,2253.5612535612536,10.12658227848101
3603.9886039886046,54.17721518987341,2732.1937321937326,39.49367088607596,5096.866096866097,52.40506329113924,3376.0683760683764,25.822784810126564,2601.1396011396014,10.37974683544303
3860.3988603988614,57.97468354430379,3017.0940170940175,41.518987341772174,5301.994301994302,59.74683544303795,3700.8547008547016,25.316455696202553,3005.698005698006,10.886075949367068
4082.621082621083,62.53164556962024,3319.088319088319,44.0506329113924,5985.7549857549875,95.44303797468353,4076.9230769230776,26.83544303797467,3313.3903133903136,11.139240506329116
4225.071225071226,67.59493670886074,3678.0626780626785,47.34177215189871,,,4441.595441595442,29.36708860759495,3689.4586894586896,12.151898734177223
,,4042.7350427350434,51.645569620253184,,,4726.495726495727,33.1645569620253,4082.621082621083,13.670886075949369
,,4390.313390313391,56.70886075949366,,,4982.905982905984,38.227848101265806,4378.91737891738,15.443037974683534
,,4669.515669515669,62.025316455696185,,,5301.994301994302,47.08860759493672,5284.900284900286,35.44303797468356
,,4948.717948717949,69.62025316455696,,,5467.236467236469,52.15189873417722,5615.384615384615,47.84810126582278
,,5091.168091168092,76.20253164556961,,,5666.666666666668,60.50632911392404,5985.7549857549875,66.58227848101265
,,5170.940170940172,84.81012658227847,,,5837.606837606838,68.86075949367088,,
,,5074.074074074075,92.65822784810126,,,5985.7549857549875,77.72151898734177,,
