SPEED,LOSSES
11.925042589437908, 12.765957446807988
982.9642248722312, 102.12765957446754
1988.074957410562, 204.255319148936
2984.667802385008, 314.89361702127644
4006.814310051107, 489.36170212765956
5003.407155025553, 693.6170212765956
5999.999999999999, 927.6595744680844
6996.592844974447, 1200
8001.703577512776, 1502.1276595744675
