,Design Power (kW),Design T41t (degK),Design OPR (-),Design altitude (ft),Design Mach (-),Design Fuel Consumed (kg/h),Limit Shaft (kW),Altitude (ft),Mach (-),Shaft Power (kW),Fuel mass flow (kg/h),Exhaust mass flow (kg/s),Exhaust velocity (m/s),Total temperature 3 (degK),Total pressure 3 (bar)
0,2032.25672880887,1457.814002713132,14.182199361031827,0.0,0.0,740.8913367980839,1165.233750001497,12625.73328752745,0.2956763933156929,775.891612394478,306.5523853219566,4.729595414421143,175.0836079356778,591.4582934982109,5.775324116013419
0,932.7264182569654,1371.2597949243827,9.117966922470222,0.0,0.0,385.3305419109516,862.4381122154164,20167.07297720469,0.4907492629150896,746.6157391276165,245.53363340947405,2.7658429922810583,296.178783794024,571.9036252038918,4.637784360204499
0,1120.3683699345586,1502.019011693344,13.808563345017806,0.0,0.0,400.09346839641705,847.7614043603489,30288.75695028329,0.0987686937593873,823.1071943913238,230.5889314950781,2.1437250944595183,373.4252135332043,662.0844524513092,5.812295076680653
0,1262.7350919757264,1424.7999682061754,13.985475468757487,0.0,0.0,471.3569714121092,898.7949855777059,27760.951882123925,0.087744879674293,818.9936479476215,244.97149669554688,2.7582964635892333,310.240112385881,643.4324285341745,5.600720720124028
0,2021.2054879329764,1134.986127483486,13.544917070279352,0.0,0.0,1246.3123548625963,835.2921719693684,8056.365940924209,0.3905473745749399,778.2433130570623,637.8173553263427,16.92379838797199,167.59236463903244,611.245188921326,6.9440560411055055
0,803.3714603306611,1014.458301228894,8.37512110542006,0.0,0.0,565.1813464651751,546.786079071026,11201.079200203514,0.1977131623303306,343.23867537603,292.13267844542224,7.649872597610951,177.55386694234355,523.0457721483734,4.064978505008375
0,1888.64678961986,1511.7604798340903,11.216323159538415,0.0,0.0,691.7018785486413,1034.2827473241846,4095.733752490859,0.4165267180852088,993.1619413887624,398.1402528612379,5.311383214392649,184.27964701143563,579.5334603310702,6.32065518354603
0,1671.0545518541053,1016.8422988049116,12.257541051936588,0.0,0.0,1867.4190240824232,844.0616239404117,12684.16376284434,0.3214145407101285,560.4625954125962,900.1108062194378,28.928051246198088,171.91177282999365,587.1323716311325,5.652820654700239
0,1931.017826813957,1450.0648762974547,14.436933794237136,0.0,0.0,706.6308850825525,856.7089786590186,7103.943965984389,0.4856312944478557,397.1837422046402,213.4779089074902,4.619215566022308,127.86807124790984,558.6355695057016,5.4159520306898505
0,712.3074466918201,1002.020447999964,6.0,0.0,0.0,505.4119839508242,373.58600078792574,11440.11002507188,0.2450079850595989,203.9240830112808,218.54227056537425,5.903319925394679,166.31994546343532,454.8237165407628,2.668134462982599
0,2099.1589491240984,1152.3064134385872,10.77979496343616,0.0,0.0,1099.1828839216882,887.2848803802419,31688.023815099503,0.5671536784384045,580.8909000158321,256.3880917415772,6.413339660712623,194.78849973422948,505.2085303777511,2.580335097098471
0,1708.782508820338,1426.4586061223458,13.64462762389819,0.0,0.0,637.288519847928,983.942645024717,10314.563405944373,0.1712182003691356,814.2925215483036,322.85872951173815,4.7127462750944105,186.9575324785715,606.009130158751,6.428187714408789
0,591.8472638871131,983.2009760292916,6.204399528444283,0.0,0.0,453.4927278102412,454.01678157849335,3787.064472206077,0.5303942923273294,436.7982219136623,309.48167540943814,7.925427853697388,191.61975021055497,506.0807016591805,4.268600323134941
0,1705.994914645419,1471.2518662795696,11.137894086176674,0.0,0.0,638.7047870441281,877.0310304673427,17152.5870760436,0.3773892277221556,873.9067446212599,304.1068806330867,3.820793665184876,224.1230500027518,569.5142070606898,4.786193319235053
0,1329.590756412184,1424.0463411424644,12.100195024673756,0.0,0.0,503.573966687854,922.4097586974156,33584.942903095754,0.1034801877528854,854.6237862762589,247.9754499577397,2.5126720136412515,365.57438665139233,616.8730013772965,4.389963861044303
0,1536.059285501295,1361.915957715857,6.7597603755921645,0.0,0.0,706.2184542250925,667.8662871019064,6479.730664194475,0.4352084686545689,619.4806189113955,334.7949100963036,5.359154060675214,174.50056305409282,476.14802567583376,3.3692957339653096
0,1860.121930085986,1133.0991626530983,13.58089318717907,0.0,0.0,1158.8611820947683,1132.4204593583584,28954.14556722749,0.1517905524825682,530.3223704882059,314.4293041089771,8.117297300055505,186.76593574245885,554.1641856032062,3.489165722530462
0,2103.553154351116,1419.0453796132024,19.63500250039899,0.0,0.0,802.2791320757304,1271.6665772277108,22464.22124332748,0.2607978161661545,800.9918080033648,289.40392130271886,4.83811143619193,199.92320363984712,654.1493820858493,6.558450370765439
0,692.3108219258544,1414.4505210840048,9.737135521152576,0.0,0.0,275.6324301086411,621.5001785687302,16720.14193483074,0.5033899975914234,255.27224195039355,101.36515925384428,1.5732006420351028,186.97373958549872,516.2901184328575,3.629380925250473
0,784.3875398495869,926.2617622333108,6.0,0.0,0.0,700.1237180883501,414.4320409140599,2441.653035142249,0.1724179894761613,379.6077331488039,501.63861374442064,13.68241398196952,176.8550638588741,494.5899368236592,3.9675274591706735
0,930.6314619225724,1335.1437355973958,12.978168035785709,0.0,0.0,373.7009291035541,764.3464975301365,8296.940272845753,0.285729417981005,457.4561104217027,200.6073536828028,3.3369031964692684,181.79482517148708,602.472158612197,6.570219097729845
0,1149.8333445108372,1074.340788468077,7.9488291905052435,0.0,0.0,685.5853454477668,484.2630548105944,23550.87380897363,0.4680396072362354,343.2175358927074,203.1408329351339,5.345979268117391,180.03441563561378,472.12281876897646,2.4418194771241164
0,2671.319198173086,1415.3275023350284,12.637817743851093,0.0,0.0,1008.8944464642118,1134.9700130458343,32332.183624635265,0.240039376520763,1002.8965337953643,313.81850264963185,4.19808442601702,251.66696793796683,561.3455439410399,3.404100764709294
0,1428.683632035796,1237.063895681893,6.971606575396851,0.0,0.0,707.2348740734772,646.5446352581342,3309.4687324092533,0.0933914194922246,310.6725549631288,292.6239250437038,6.335532005978546,142.89800794531644,468.4037533363141,3.3141456427023392
0,1611.753869891887,1043.691204933678,12.682346223570988,0.0,0.0,1523.1464397593704,878.4847426676406,17497.83788234291,0.4492378738580281,495.9417108466779,577.5120760731255,19.021726916429103,170.31350272255932,572.2937091548248,4.856285695323281
0,1707.253129959235,1233.5747572635703,15.555426500022485,0.0,0.0,834.043921949297,1027.459025013919,21478.648372343243,0.2656287459497817,650.4067934223045,309.68730208556974,6.608396805207214,191.76912803169373,609.8706214343654,5.400431501674733
0,1806.9895007726072,1536.74911422861,9.769329527248214,0.0,0.0,676.5616833263365,773.8213429244036,34170.32846502049,0.2537364942631985,658.756577396697,205.8225174276093,2.21723083532739,282.8204285164206,517.2827121205262,2.5670005185014384
0,1096.1547734127778,1447.0599560426597,15.603230414221878,0.0,0.0,401.9675533575532,1003.2432163028908,16275.836239112105,0.0285206230287099,778.6142111364132,253.99336156213897,3.0628269129732613,253.01917742098087,674.2877965124673,7.992470384645603
0,946.3656729443416,1395.200180843564,11.389499967195148,0.0,0.0,368.2421725692317,709.7049936402598,1184.8742395018228,0.5972590900226793,654.3923442336363,256.34168047226296,3.863899356483085,191.3526620037479,605.0332190841227,7.689908189955695
0,1661.8799214985015,1355.6294006165526,11.649168717288608,0.0,0.0,659.4649996602889,1039.849855766155,31018.891978353564,0.2037797830074893,477.8984212591124,170.6636367033243,2.710746355780276,210.46997046669264,522.2664071920251,2.8080753692210654
0,1367.969764789322,1402.2924609402385,9.8950239463389,0.0,0.0,543.9526284757101,923.9070982046528,28445.50529903844,0.3490625647748955,761.3523993832373,241.76708227869,2.768864183253436,293.45551957633165,554.4110161289808,3.567145809969664
0,2421.7168549960934,1486.8811594303602,16.116677875901555,0.0,0.0,860.7087476448228,1111.7632103047297,22437.981380709185,0.4936840309077275,942.4009959205936,303.8029898460065,4.505539633400904,206.44120921987783,610.9592635540971,5.4308447498120245
0,2609.2367674354123,1512.4795436418085,16.682660845439642,0.0,0.0,910.3977327176572,1081.4027907860186,2579.042943584089,0.5685165333265708,433.3590403143811,257.0116233939228,6.081742591455995,112.25593167173636,576.1562728569613,6.457191396775826
0,1715.013662346843,1078.7982221120378,9.156616242737412,0.0,0.0,1028.8903863386493,746.6767035333637,4435.714674913927,0.4924513168183223,543.9812139649614,504.4078436896706,14.721048695563168,156.35572215071284,536.2901645805422,5.008358834273301
0,1369.9518772690794,1392.08163697869,16.825643268019533,0.0,0.0,525.7636117826414,1314.6412082560582,32284.239355157904,0.276284889527245,1240.1169632192675,351.2742668872117,3.7208051268134414,415.2320709925778,735.9085546015195,7.761237367488277
0,1407.851045961996,1513.426721118337,11.274540927210747,0.0,0.0,515.1733726044037,785.8237492390335,5357.459851628707,0.4873623425149366,400.679397480557,190.1491599991061,3.2869785961406435,143.39675131626882,533.6595829705069,4.856884722302237
0,1943.486317930752,1402.992125495391,19.65486244410004,0.0,0.0,755.3621450774733,1324.0078884816453,21917.206827229456,0.2884671330889189,928.185322996247,321.8512068992899,5.127663190121703,219.06457466856145,677.5878659700197,7.3878561990320595
0,2691.698414271812,1397.7860892403896,16.892459963136318,0.0,0.0,1024.6112462159024,1149.2540748870206,24465.94808495935,0.5002611031634394,679.9950372173279,260.5157888782708,5.192547815028931,172.25667069094476,583.6910160268576,4.555067587634167
0,990.9018332448808,1069.5201449156475,10.456563927858957,0.0,0.0,3219.943082604152,642.9586601975553,26501.37090819592,0.5248883717616233,484.1456580980661,233.55208141372427,5.837829990243325,213.58975182697347,539.7117231310979,3.4698199980713924
0,1534.3541712045362,1212.585482785561,13.518672828564345,0.0,0.0,745.631955173179,838.6000257041608,30932.763751900748,0.0766360782220895,747.3094358755013,278.45819414075044,4.904342172742675,250.3166941982068,594.5446958298545,4.141179452014084
0,1461.1956927321253,1491.3964840016974,16.709197629916112,0.0,0.0,518.5823100276905,1328.2677507489266,5114.820407125182,0.1455371513406429,1045.1811108627842,376.4487028532494,4.751935124121225,209.1967362055599,691.9160686703352,10.489521829235825
0,3139.128560029162,1499.67694960599,20.15088079691121,0.0,0.0,1111.9797066609683,1292.033637480798,20011.58685012936,0.4029321443638169,1023.7205932078332,363.6143592914539,6.042438707014033,179.71399493857714,642.5269938262231,6.563120262255526
0,1560.8664427163762,1468.634201388109,22.34575399316017,0.0,0.0,581.1314612274955,1346.647868070986,20845.61224712288,0.5179327324847739,1107.2137129133257,332.50677456553376,4.545835178100887,265.0407700450741,752.8522615471024,10.613186741931754
0,2289.4188379706807,1410.5717933569913,13.361530517673812,0.0,0.0,862.808445232467,1329.6863932008987,18168.10269658992,0.2688894435259271,793.9739618710831,308.90060403336105,4.945494609211982,182.47947334671613,569.1231056678055,4.654803682683308
0,1481.1387012965367,1479.2033147880934,8.955203541460467,0.0,0.0,583.7321710823184,822.4857260866693,18017.17885726217,0.1628867066752382,425.7609461006665,187.7142149672821,2.663971152287164,178.79305525343796,487.23142009315336,2.911113954543835
0,1166.2051741254631,1456.337544294577,14.26352540124021,0.0,0.0,426.5099736538055,1105.7586103435,16909.282002187854,0.2413230553927135,492.0307611822261,178.61435341752107,2.5545333270706325,196.7776553228913,599.0252910692041,5.550283529834414
0,558.0835893968342,1040.1795541410652,6.0,0.0,0.0,-55.12290003831168,404.6951156420589,1012.4246252620976,0.0596010909616908,172.95767328995117,219.5342493859125,5.403561672774729,161.6201483239709,478.2427741878786,3.6585083849136617
0,2648.37231162086,1524.1144765800314,18.91385620801616,0.0,0.0,916.7005814498392,1163.701814351861,28312.68419151816,0.3874186559847168,601.2279796780927,204.02822378942017,3.436362955283836,177.68514227268747,590.9124453895446,4.345117524842333
0,785.1050671391363,1282.7011811606408,11.197657939531322,0.0,0.0,335.0997206672088,751.2541968094517,31520.405338838314,0.4214933911129478,331.28471044872487,111.53898497496036,1.7440225270834444,249.75995236478624,545.9814880615756,3.2229082674631018
0,1358.6354268230727,1532.1655130872628,19.262324227002285,0.0,0.0,469.3035051820982,1151.4126048771918,22858.17594851576,0.5329246461762985,579.1370234189407,176.2797818257623,2.511851295201858,217.4233108492732,657.2958413718194,6.756894357218544
0,3130.801526527331,1452.4811585447555,13.100001203148052,0.0,0.0,1152.1904654705509,1285.6221590095931,3026.897830410174,0.0408017654261456,1239.547463432693,584.350487117654,9.042550892919714,157.91459767571484,589.78061205209,6.658780251555687
0,376.6930274092948,886.660742154371,6.0,0.0,0.0,425.19996134442624,361.0118201214938,7663.485012360635,0.1695993285772888,182.50596924392508,270.5681194278177,7.995342328408914,180.2543366765952,484.8667329009039,3.4332383012744088
0,838.5910572637167,1367.587938126601,8.519591539442763,0.0,0.0,353.99018671644285,676.2770578444429,19776.57680490663,0.1240050618083966,577.6888482411734,207.87618688885885,2.3216339406954685,274.81575076615724,546.7515126164095,3.9844543476390255
0,1730.3519057067306,1375.8604356085907,18.86101624577096,0.0,0.0,689.2147981251643,1301.8801539474473,6526.586108067398,0.4690382909688237,1075.3092435762396,433.3294391169085,7.432230546066506,191.3750129000449,703.032423987736,10.993673605944014
0,1553.1732698818882,1446.4296928196927,12.674122665330597,0.0,0.0,577.0663910279128,1015.5120644227504,3822.6355572475145,0.3623625384587666,598.5242392497995,275.2143290698268,4.497685396233695,156.7500062201639,579.1119086371343,6.3061596590843845
0,1257.5848855343222,1444.897284851847,14.662671366090864,0.0,0.0,462.28471964187474,1173.146400709503,5688.853262795275,0.4227905048189519,744.972199358907,282.1462727001255,4.094310850660622,190.49341824648408,641.1900865935371,8.3755194871073
0,1918.4375119029944,1412.4130667104232,16.775827584176128,0.0,0.0,721.2693477969791,1116.0588557661672,30099.234594990503,0.1855214233749721,942.5565641830756,285.9145304271419,3.859721024240633,269.20751626227894,647.4769993319252,5.467843842433667
0,910.0274642331932,998.782054699258,8.764660864648587,0.0,0.0,-2749.2873653621727,561.5135162729498,10129.701115881402,0.3286692640251825,318.207535699223,342.4164136890417,10.162847709979776,168.3078528617092,527.1107779507842,4.267513035229356
0,1921.0764802105928,1486.2600947142178,16.84760320825322,0.0,0.0,683.4154648044155,1114.253580831616,3191.201146393073,0.2527601119427018,477.7141586333981,259.5526758883387,4.893147893465569,131.00109131756963,605.2258660107545,7.229080933506539
0,2539.1978422089182,1480.979302455471,17.49959682230329,0.0,0.0,279064.0136143421,1120.0352209006471,18272.315727580204,0.2267532835261954,907.9706935021568,270.0824245929395,1.5771648831158878,202.11248339604708,582.4608302015769,4.97049303745108
0,1862.2668487097767,1391.243978293183,19.41393894784777,0.0,0.0,732.2498805595819,1277.5955389725027,25132.58809559576,0.3098761272915929,1204.3665809219417,375.9539268893286,5.301177115428045,271.8965043336447,709.5496623982058,8.01440167389666
0,1354.6151508656642,1323.5770997368254,14.204115344391845,0.0,0.0,550.4628393576158,891.4301972794067,20521.5626065329,0.3942693880213849,854.8021421856295,289.59556736372974,4.30847678345626,244.64050762441573,635.1339050582077,6.272691523659312
0,1124.7771579944183,1479.5161184157491,8.341411557979903,0.0,0.0,453.8961299133996,626.478828463373,28714.99414885752,0.0647750208021876,438.07716112746647,155.5838407073119,1.7491122545521034,256.7703720243219,494.6644772021157,2.488686764179396
0,1930.2545625341884,1455.2969541338375,19.28503837763084,0.0,0.0,708.7231146475575,1154.3396197564705,33625.880603441896,0.1067395528320102,830.0552473592974,243.60967978816785,3.296090210284372,272.5163585912153,664.4435245961753,5.4958080353186585
0,2061.172316747657,1404.7623330918727,16.915970351373183,0.0,0.0,780.4835286117659,1269.9907505407823,33093.54289182299,0.3366595594680379,520.0346779556577,176.76399173861995,3.101940249172249,202.41539420489897,579.1952826793218,3.704227312817397
0,1601.7368367767583,1424.552228652929,9.458287943615556,0.0,0.0,636.761176024023,873.5367167419954,18957.62810171007,0.2675628836204628,475.0563116316012,203.02146270302927,3.097484746954568,179.12206737615318,496.422684701267,3.041505062134981
0,1842.854838546587,1514.0419410818135,16.87254367313649,0.0,0.0,643.0340185319335,1275.5058288573528,11072.05011433894,0.1566136031821111,574.649202537096,240.5125786099868,3.8479851095810207,156.4538244916292,609.9310565483279,6.466916632677129
0,2083.307314256284,1401.58444188451,14.4793558532982,0.0,0.0,786.9538336080144,1133.7847282166526,15067.746653832992,0.3443788092263945,1013.1130406351048,371.0262598698391,5.624733575170689,200.35554189011205,615.8887978061971,6.277902486112772
0,755.6920921536248,959.5741316212434,6.86051725213457,0.0,0.0,604.6636320806558,562.1147598942521,472.1348535252664,0.3417521709559551,242.5755331243578,386.4741163220604,11.724518279536968,162.25717196738546,508.8836847665344,4.499122357444871
0,1467.230813060206,1460.4629785285388,18.67730082421517,0.0,0.0,535.3396136062577,1127.5056981712655,16320.47996383843,0.0083692576736675,945.6162174779168,312.2198939920756,4.079276467780973,236.3842450541036,702.887203776705,9.067176929597798
0,1014.3189200821164,1342.7122449342592,11.700156245529945,0.0,0.0,407.11264276008296,958.2715812751156,4668.490523616354,0.3955723833271921,772.1260154718466,303.7642532422534,4.335214207262199,210.1148365650291,620.0926669696144,7.674510337754705
0,1830.005223905088,1424.2034815743536,20.980919620480947,0.0,0.0,705.032819262534,1273.005327882277,27215.61342086423,0.0297923744321001,1259.5634830887143,379.5952434106173,4.904447362853094,299.05071531003887,740.4882999353647,8.68435565029414
0,1316.384080942925,1237.2399917836449,11.90131225076222,0.0,0.0,595.4049753459846,815.6151724740375,30928.748672021982,0.5386025853953933,504.0918297888055,179.9008042718975,3.421515330222996,227.889533833936,547.8720314908029,3.3328408900973896
0,1289.7987425021845,957.2276793456792,6.992172696764649,0.0,0.0,1046.2193273994285,610.4418038644087,4211.63411136157,0.3605826648782541,407.8379519614328,593.8767501382428,18.413395455404583,163.23115461236725,502.2172143555364,4.078955925162123
0,690.1513207725832,905.2597867778426,6.92693256536321,0.0,0.0,755.1867158854988,459.110268765511,8194.800472873976,0.1807806123029356,208.06295366890728,423.4120925872684,13.567683767887898,169.067722834674,497.3535098332193,3.6735963704708734
0,1005.1253739932752,1170.5371464896978,8.602199649172542,0.0,0.0,507.8589624714481,630.7556098718578,29059.165636852056,0.3552684763951384,576.9128044893423,214.6154197734933,3.404836821073391,266.59308345840174,522.4279336261129,2.949551122392583
0,1780.337734149587,1068.9514194545432,9.236224064108749,0.0,0.0,1098.0044382004835,889.9329476709943,30102.322876514936,0.588884898409568,564.5217160057623,281.3369624310242,7.75674244089421,194.6456235108056,488.0481328004557,2.4074427681847306
0,1957.3838066629687,1486.0366015962768,12.59153930905191,0.0,0.0,711.7304546144137,899.2694986582549,422.5128421588689,0.5040145345700682,449.2568185992428,253.3756391848024,5.2038105016710094,124.50816949106674,548.1486194529476,5.709109810189072
0,1568.7470654705849,1247.784817660238,16.145787196704703,0.0,0.0,752.5496231031809,952.4343784213776,22731.515271366745,0.4563876269422905,892.9031137448845,344.2644712867498,6.50680166147029,229.31820150650324,647.6699356245,6.424773879778883
0,2968.603485879641,1183.0639089166507,18.578029994255804,0.0,0.0,2139.5248607246394,1217.937616057174,24707.66323819012,0.2442937916475417,1041.8005403327873,709.3364652011412,18.564240436412675,188.0306359663233,635.4767224325899,5.752017438188903
0,586.9106734268211,943.09702963941,6.0,0.0,0.0,489.8351973744582,426.6032882616297,5978.017906228769,0.1340288028202262,340.806687240019,335.3750126156384,8.414845866751842,186.3298692408028,490.935938282349,3.660092130274137
0,2958.275707966064,1448.6775259126748,15.626848389489428,0.0,0.0,1078.5294569058267,1222.887007290295,16511.575806003973,0.0960471397608287,881.9095120298539,362.4587425288226,6.040000373660658,166.16255810108274,588.6135948073086,5.2725438764141845
0,2421.269797737875,1012.9533531386484,11.585473197577173,0.0,0.0,2439.3192630097165,1067.4313825445247,6978.216941706728,0.306235481624416,993.2404416355585,1469.8309489772942,44.68297152917857,173.31477513874574,597.7928358115159,6.567959479073785
0,1804.5606598283296,1490.745585988975,14.424652175535112,0.0,0.0,644.4237047637149,976.2611628974756,14012.575419842884,0.2015733511489431,867.724270832643,309.4585556867101,4.125876844569381,201.5061130322537,615.5195404117376,6.330898854533916
0,2465.0436143836782,1454.828876908692,14.666956945731506,0.0,0.0,897.9128982344708,1120.3134984130606,15276.394714330929,0.2129627465943915,898.6747817686011,348.38399248529225,5.364503607826762,178.48918169747333,592.7709848029042,5.5267714609065095
0,1805.8294034798173,1440.0667446713703,17.901391126203873,0.0,0.0,666.8259625805656,1333.984699318503,18856.395740046144,0.4996437341791957,984.4171354124524,317.84757439450544,4.705743368522787,223.70066488827027,669.158323958585,7.655019592251771
0,1390.6170983622726,1515.7263297054465,10.611747569214732,0.0,0.0,515.1251010308293,780.3805937797449,12250.949102855811,0.4432812042792755,313.40976399333374,147.60139777852046,2.5837576220644496,144.3704011659097,502.13398514642006,3.587125706026225
0,1878.6645475115288,1376.0481797959555,16.742376935943895,0.0,0.0,731.0911475487537,1093.6168038436315,30245.58190734806,0.3223773022875995,972.9063442640352,297.1561476807781,4.219113966495737,272.546159924934,651.0091635921051,5.583686988624399
0,3001.972069428143,1407.7850591353497,14.712355595884697,0.0,0.0,1127.264623558696,1219.0267050563325,7771.363682662129,0.3681195021128052,989.884929788864,462.047859992323,8.517650098499715,153.2039745689605,594.4472647475656,6.399424405731601
0,1778.4863963402925,1373.6760570013384,17.74405028233949,0.0,0.0,700.6035536426485,1180.6457455685654,2477.2918295906043,0.4945948890141134,1067.0597338488055,455.2969741100563,8.020923126613395,179.0222678112522,689.3059617660017,11.085159918032888
0,1388.65171553448,1520.6366638461695,10.363636271360503,0.0,0.0,516.122013712388,823.6055827593314,27108.60278470183,0.566513440678142,746.9107040381824,224.8783578577632,2.4415379418967884,291.4486347547924,561.3950421301986,3.879535402137186
0,689.3565837099854,1194.6773054685443,6.593595578593839,0.0,0.0,364.20831038646367,514.0597580327145,9355.242165259997,0.3690744165105989,307.89573712431974,179.8856332798321,3.3831619870364427,183.15821680431816,479.5810891463447,3.264998355729952
0,2965.026345308903,1527.537563716287,16.37621583433188,0.0,0.0,1024.3800941303175,1207.0433632602487,27439.57602529216,0.1265217163603389,1153.087552061437,352.91653482746733,4.505088269311599,234.48333581336607,618.1968355665866,4.996864434208287
0,1332.9325312419962,931.7382735648456,8.095209300811279,0.0,0.0,1412.121858453898,542.4693967240448,2284.0558720271524,0.3734390823359453,325.8856786396511,888.4456850504738,30.477698232597444,162.8547352023936,536.4555980786112,5.136115402528566
0,502.6324272741432,918.8504287538952,7.166880831174849,0.0,0.0,512.9391130170344,440.204369347444,20773.730079553257,0.5011290516613893,417.6851167736718,259.71266186434303,7.211617555827747,217.32996135718872,502.45630989496686,3.1102250712083306
0,640.2006537171526,1225.971218607961,8.406150242552247,0.0,0.0,303.61931809056887,573.3823894560569,12194.171842231204,0.2974534644169709,500.1105092406033,208.8111067071446,2.997964117624191,237.153132765626,553.8060397051452,4.7722781468279685
0,2274.518410292057,1422.597300831835,15.461529132068408,0.0,0.0,845.3365593195118,940.8566250126482,33872.23526546575,0.0513554415264284,586.9043783187918,195.04938775765103,3.089017667534627,210.9626750125512,564.26934985337,3.3311262751462527
0,1521.5141136184911,1300.0530880994206,12.220876281881928,0.0,0.0,632.3826251903961,841.3387985412562,10847.192468231917,0.104162914684505,440.57638334579366,243.11213223175176,4.857468063988638,155.31557208366215,555.3604077371516,4.882284995461567
0,1579.6750292354548,1418.4531860007387,15.82105998742671,0.0,0.0,590.1819766744715,1109.783152563901,6395.066019120942,0.2318167604170175,545.389945573758,260.9461344710537,4.629973052782709,153.7208747515009,614.8632422198781,7.191200497300375
0,2679.8644420279493,1457.269209730936,18.94545948651276,0.0,0.0,978.8745731787114,1125.699282131587,10235.398144722423,0.5077700607339533,745.6984260224998,337.037469166246,6.792942405793424,146.0385576045207,627.291142807317,7.320076736528477
0,2070.3005377445384,1373.8942892650157,12.405681825739858,0.0,0.0,804.8857223484224,1140.6403001399133,1950.7617937697485,0.2462399575157926,989.6720002328464,469.4283591681843,7.605919329033198,167.0565451373929,596.6756203826551,7.0625070548000926
0,2386.370906282203,1437.6182195199162,12.94652474427138,0.0,0.0,887.455017677464,1078.5242391104457,13755.882699762233,0.2598597922197758,681.1189190831009,299.98510382179114,5.104151399313869,158.37627805008398,552.078950341632,4.588707759048485
0,1457.0684440626585,1459.9522939935937,12.43931887444558,0.0,0.0,538.8704798616834,990.4445169412928,26655.52262002501,0.2492278934255822,434.6749395045164,152.36595592305306,2.204614468255913,201.43428078028643,538.1808502929466,3.3546888871544205
0,2321.1459802021227,1051.8015056722554,9.72203865085757,0.0,0.0,1539.258088417086,935.7950130076946,13989.688972283602,0.1137998599920543,417.6865936571121,549.7294735080119,16.5381639209854,152.04310941438283,513.2272381227018,3.648458498518248
0,3139.8001803333823,1507.6344449159287,20.97645147181777,0.0,0.0,1109.171322474252,1317.0195865096755,6836.614648925635,0.4850697342197521,1227.9499605844355,497.81688869428285,8.643755975319486,158.78495881649135,677.7578867706678,9.792060948336946
0,1879.4656500537887,1487.2378185435623,17.831460981119402,0.0,0.0,668.5992214292003,1060.0539315223982,22970.451508378745,0.1393598613007689,1054.9251497611235,323.66545072508507,4.029755093440286,254.6899047668084,676.9943880351667,7.174463958750391
0,1515.575841671856,1462.495666941319,17.370387780168425,0.0,0.0,549.3285216658908,1168.169683165136,20287.4264247942,0.0210199163329822,1095.53321341743,337.1819222049165,3.959290052285191,276.39817405005954,702.0952424488027,8.40884125936661
0,1486.845555974464,1428.7824608841047,8.260380649819538,0.0,0.0,614.2739096987276,662.5741594987712,9144.561390602288,0.4709019062054444,372.71498084810025,201.2654327654959,3.7452522799784167,147.678369713349,476.2675307788302,3.2350276591088183
0,1787.9920059450917,1459.9967191455698,12.02252087871633,0.0,0.0,664.0767844565747,904.402837239884,21946.268501817736,0.2815130075539268,631.2548612740138,226.6266929029882,3.194574612558211,200.7827573227273,548.354426075248,3.886736536229202
0,468.0128941703029,1189.5876486515183,7.0330767695514265,0.0,0.0,243.2286441406636,439.6071969073398,19769.24714544825,0.0764288359979282,412.86307543257146,165.66909878029432,2.0978030427619045,288.1494979072127,527.8860974469767,3.58299579950966
0,1445.590051210781,1195.0479248800634,17.382644484919247,0.0,0.0,885.6870588559032,1207.588556465868,7936.894837046877,0.4401399768407997,1060.6951138809395,609.3453782608871,13.416736575758634,199.9378341034416,701.0685085577611,10.616076844744072
0,758.7760052561804,1430.477515059299,7.163089409522949,0.0,0.0,330.9949649864044,651.0390871661278,21778.071421151533,0.5989020462796626,510.9567113153557,176.9047682267204,1.942222015251458,289.87754079607424,511.7459599218,3.260898604039636
0,1302.7981750913032,1486.5911628853505,13.496058941378124,0.0,0.0,470.1551125612062,1220.039969924201,32386.40492871347,0.5455883681865032,941.133263377568,255.7018658253824,2.511752335720102,386.3676694666226,653.350421013115,5.515515281894885
0,2299.39640756939,1430.1893893914448,19.603210760517904,0.0,0.0,866.0524946380025,1303.2523944688264,13877.390677627436,0.4183668671265524,969.7728327504176,375.3327980647542,6.499668222489818,181.58594440236817,667.623827329617,8.242611566981756
0,1319.160090682068,1253.5976359936944,8.408237565673161,0.0,0.0,605.9632082399417,681.7957846870477,902.6729894687952,0.0576103436173484,394.6507102480034,299.6010944771732,6.030433610594754,148.2685890112273,511.626490632317,4.486487916057177
0,2262.777494474135,1433.338576006543,15.975558636964326,0.0,0.0,834.6268508041713,1334.9126326292662,3665.075592376751,0.0790148413453803,885.5674744663169,420.06769061923904,7.005990837372071,156.21401072771073,629.237819432048,8.025925942639846
0,862.3788508488797,1462.01917482702,8.32636800235032,0.0,0.0,351.0975014876663,748.7711555782466,31941.176447548765,0.0970973130379267,533.0178969443665,168.12444773995568,1.5153608134696737,358.82041393143714,536.3331168235522,2.978129111936296
0,2279.321118419668,1515.3378186404398,14.229123670149718,0.0,0.0,802.4156440753644,1224.7279513585804,30208.87820372182,0.4954051509865718,734.8625360149659,222.85891679902187,3.08299415793392,224.77926782602628,567.8171391505714,3.748177124149936
